ID,tipo_producto,temp_idx,Sex,inception_date,birth_date,sum_insured,tariff_grp,country,reins_name,annual_prem,prem_frecuency,comission_precentage
6053,Vitalicio,,Male,03/03/2023,30/10/1968,414086,8,Brasil,Swiss Re,14398.82,Semestral,23.4
6054,Vitalicio,,Male,10/04/2021,05/07/1973,852081,4,Chile,Partner Re,27467.77,Trimestral,20.9
6055,Vitalicio,,Female,18/02/2022,10/06/1950,594047,7,Uruguay,SCOR,7514.28,Semestral,21
6056,Vitalicio,,Male,17/09/2022,11/06/1976,369394,8,Brasil,SCOR,22196.4,Semestral,15.7
6057,Vitalicio,,Female,30/01/2021,22/07/1969,100750,4,Brasil,Swiss Re,40318.41,Semestral,7.3
6058,Temporal,4,Female,09/09/2020,16/04/1953,667655,10,Chile,Everest Re,40808.55,Anual,13.6
6059,Temporal,3,Male,17/03/2024,09/11/1962,39707,1,Ecuador,Munich Re,48433.93,Semestral,5.3
6060,Vitalicio,,Male,09/10/2020,05/01/1955,390421,8,Peru,SCOR,30480.5,Semestral,7.6
6061,Temporal,1,Female,18/02/2023,18/03/1955,549800,4,Mexico,Munich Re,39301.85,Semestral,23.9
6062,Vitalicio,,Male,26/09/2023,21/07/1956,685186,1,Ecuador,Partner Re,38316.97,Semestral,7.5
6063,Vitalicio,,Male,19/08/2024,25/09/1986,653468,7,Uruguay,Hannover Re,15938.68,Anual,16.1
6064,Vitalicio,,Male,01/03/2021,23/01/1983,900823,9,Argentina,SCOR,12048.65,Trimestral,20.2
6065,Temporal,1,Male,29/11/2023,05/07/1973,255019,3,Uruguay,Berkshire Re,23830.92,Anual,17.3
6066,Temporal,2,Male,20/10/2022,12/11/1975,100066,7,Argentina,Berkshire Re,49570.29,Anual,24.3
6067,Vitalicio,,Male,20/04/2022,17/12/1959,158992,8,Argentina,Berkshire Re,37429.2,Mensual,9.5
6068,Temporal,2,Male,09/05/2022,14/09/1984,906003,6,Chile,Munich Re,31650.06,Mensual,16.8
6069,Temporal,2,Male,05/11/2022,02/01/1973,973609,5,Ecuador,Lloyds,38180.74,Mensual,18.7
6070,Vitalicio,,Female,15/04/2022,18/03/1990,312405,3,Argentina,Everest Re,34421.22,Trimestral,14.6
6071,Vitalicio,,Female,12/04/2020,07/08/1973,950618,5,Colombia,SCOR,31943.67,Trimestral,22.1
6072,Temporal,2,Female,22/01/2023,29/11/1988,225366,7,Uruguay,Partner Re,1786.35,Semestral,22.4
6073,Temporal,5,Male,28/12/2022,27/01/1974,272856,9,Ecuador,Swiss Re,22546.2,Semestral,11.7
6074,Temporal,3,Male,20/06/2020,28/12/1960,963480,10,Peru,Everest Re,1648.06,Semestral,18.5
6075,Temporal,1,Female,27/04/2024,01/04/1969,902685,2,Peru,Berkshire Re,22513.82,Trimestral,11.6
6076,Vitalicio,,Female,19/02/2021,04/01/1983,680442,3,Peru,SCOR,36138.47,Trimestral,12.1
6077,Temporal,2,Male,21/10/2022,12/06/1972,367516,10,Ecuador,Berkshire Re,24404.05,Mensual,16.4
6078,Vitalicio,,Female,15/03/2024,09/07/1953,680646,5,Ecuador,Everest Re,26638.8,Anual,6.3
6079,Vitalicio,,Male,21/05/2021,30/06/1986,591509,3,Brasil,SCOR,40317.82,Anual,13.5
6080,Vitalicio,,Male,06/11/2023,04/10/1970,104862,3,Argentina,Swiss Re,6073.28,Trimestral,22.2
6081,Temporal,1,Male,22/08/2022,11/02/1988,899374,4,Brasil,Partner Re,46894.31,Anual,14.7
6082,Vitalicio,,Female,07/11/2021,10/07/1964,667249,7,Brasil,Partner Re,49755.33,Trimestral,8.5
6083,Temporal,1,Female,23/03/2022,01/04/1986,125261,2,Peru,Partner Re,43260.6,Semestral,7.2
6084,Vitalicio,,Female,09/05/2022,03/06/1950,147081,3,Uruguay,Berkshire Re,49634.5,Trimestral,14.3
6085,Temporal,2,Female,06/03/2021,04/05/1958,134426,1,Colombia,Everest Re,6151.84,Anual,15.7
6086,Temporal,5,Male,18/08/2021,03/11/1982,407218,8,Brasil,Partner Re,1651.8,Mensual,16.3
6087,Vitalicio,,Female,13/05/2022,10/11/1989,611101,7,Colombia,SCOR,21484.08,Semestral,20.9
6088,Vitalicio,,Female,07/10/2022,05/01/1955,232676,1,Uruguay,Swiss Re,19705.27,Anual,16.4
6089,Vitalicio,,Female,29/09/2023,08/08/1975,749578,10,Chile,SCOR,48544.95,Semestral,7.9
6090,Vitalicio,,Male,14/05/2024,19/02/1951,265637,2,Colombia,Partner Re,2856.75,Trimestral,16.1
6091,Temporal,3,Female,26/11/2024,02/08/1969,710708,10,Ecuador,Hannover Re,45144.16,Semestral,11.4
6092,Temporal,1,Male,12/08/2020,15/06/1958,530757,8,Colombia,Hannover Re,1099,Trimestral,20.9
6093,Temporal,4,Male,28/04/2024,19/11/1974,951906,1,Chile,Lloyds,22237.8,Anual,8
6094,Vitalicio,,Male,26/07/2020,23/02/1963,349059,4,Chile,Partner Re,20685.48,Trimestral,8.7
6095,Temporal,2,Female,05/11/2023,20/12/1988,424053,1,Uruguay,Berkshire Re,18230.28,Trimestral,7
6096,Vitalicio,,Female,16/12/2022,24/04/1962,604128,10,Chile,Partner Re,33407.06,Trimestral,17.2
6097,Temporal,4,Male,21/12/2022,28/10/1963,731853,9,Mexico,Swiss Re,37756.75,Anual,24.9
6098,Vitalicio,,Male,11/10/2024,23/10/1967,449390,1,Argentina,Hannover Re,3888.21,Semestral,16.5
6099,Temporal,2,Female,31/08/2023,19/02/1987,921808,1,Mexico,Partner Re,49592.06,Anual,7.3
6100,Temporal,4,Male,24/08/2020,19/06/1969,327557,5,Brasil,Everest Re,49025.15,Anual,10.7
6101,Temporal,3,Female,21/06/2024,10/07/1981,991830,4,Ecuador,SCOR,33269.38,Anual,13
6102,Vitalicio,,Male,15/08/2022,10/11/1958,11715,3,Peru,Everest Re,1540.62,Trimestral,9
6103,Temporal,2,Female,09/07/2021,03/07/1984,622511,7,Brasil,Swiss Re,1752.08,Anual,13.1
6104,Temporal,5,Male,03/11/2022,01/04/1976,410775,9,Chile,Hannover Re,7920.92,Mensual,12.8
6105,Vitalicio,,Female,26/03/2021,11/12/1956,251898,10,Peru,SCOR,8445.89,Trimestral,12.6
6106,Vitalicio,,Female,24/12/2020,08/10/1953,333151,7,Chile,Hannover Re,14210.68,Trimestral,15.8
6107,Vitalicio,,Female,13/01/2024,21/05/1985,615062,8,Peru,Everest Re,924.21,Trimestral,15.5
6108,Vitalicio,,Female,31/03/2021,09/08/1990,981753,3,Chile,Hannover Re,25468.82,Anual,18
6109,Vitalicio,,Male,17/11/2021,06/12/1962,85627,2,Argentina,SCOR,18472.93,Semestral,20
6110,Temporal,3,Female,30/05/2023,28/03/1973,958819,6,Mexico,Swiss Re,3078.62,Anual,15.8
6111,Temporal,2,Male,14/07/2021,30/12/1956,63332,5,Uruguay,Hannover Re,15966.29,Trimestral,13.6
6112,Vitalicio,,Male,08/03/2022,26/04/1961,340360,1,Chile,Partner Re,28689.2,Trimestral,7.5
6113,Vitalicio,,Male,23/12/2020,26/04/1959,874010,5,Brasil,Lloyds,33300.83,Trimestral,23
6114,Vitalicio,,Male,17/08/2021,15/04/1965,80707,1,Mexico,SCOR,45304.81,Trimestral,21.3
6115,Vitalicio,,Female,15/07/2024,10/12/1985,203224,1,Uruguay,Lloyds,29690.75,Trimestral,14.5
6116,Vitalicio,,Male,03/07/2021,24/03/1956,613838,3,Mexico,Berkshire Re,44009.6,Trimestral,22.4
6117,Temporal,2,Female,06/04/2021,10/10/1950,899796,4,Ecuador,Berkshire Re,36409.2,Mensual,5.1
6118,Vitalicio,,Female,27/09/2024,23/08/1955,958298,2,Ecuador,Hannover Re,27231.44,Trimestral,7.3
6119,Vitalicio,,Male,03/12/2022,10/06/1954,915835,9,Argentina,SCOR,6093.23,Mensual,22.1
6120,Vitalicio,,Male,26/03/2023,01/04/1979,14747,3,Uruguay,Partner Re,23585,Anual,21.1
6121,Vitalicio,,Male,02/09/2020,27/09/1960,561308,1,Chile,Swiss Re,44260.58,Semestral,19.9
6122,Vitalicio,,Female,28/06/2021,12/12/1972,130764,10,Uruguay,Everest Re,15295.96,Trimestral,23.3
6123,Vitalicio,,Female,24/02/2021,07/09/1957,331335,9,Brasil,Everest Re,15626.02,Mensual,15.3
6124,Temporal,2,Male,08/02/2023,28/11/1966,715400,5,Chile,Partner Re,44251.71,Trimestral,16.5
6125,Vitalicio,,Female,22/06/2024,06/04/1970,741500,7,Chile,SCOR,26373.22,Anual,24.8
6126,Temporal,3,Female,04/04/2020,13/06/1972,187513,1,Ecuador,Hannover Re,36451.02,Trimestral,23.6
6127,Vitalicio,,Male,29/03/2020,24/08/1978,559744,6,Brasil,Berkshire Re,20838.52,Semestral,15.6
6128,Vitalicio,,Female,20/12/2020,05/04/1950,828961,3,Colombia,Partner Re,25225.81,Trimestral,15.4
6129,Temporal,1,Male,06/06/2024,08/09/1950,564129,9,Mexico,Swiss Re,16636.95,Trimestral,21.8
6130,Temporal,1,Male,16/07/2024,23/10/1969,865421,9,Uruguay,Munich Re,36762.73,Anual,6.2
6131,Temporal,3,Male,23/02/2023,14/10/1966,165779,4,Mexico,Swiss Re,19875.33,Semestral,18.5
6132,Temporal,2,Female,10/06/2024,04/07/1989,228208,3,Chile,SCOR,12729,Anual,7.8
6133,Vitalicio,,Female,28/11/2020,21/06/1955,724315,10,Chile,Berkshire Re,42003.27,Mensual,5.4
6134,Temporal,1,Female,08/08/2024,25/10/1965,308693,2,Ecuador,Berkshire Re,38579.8,Mensual,11.5
6135,Vitalicio,,Female,07/02/2020,26/07/1962,57091,3,Argentina,Swiss Re,14975.16,Anual,21.3
6136,Vitalicio,,Female,13/05/2020,09/05/1951,202651,3,Mexico,SCOR,14798.15,Trimestral,19.2
6137,Temporal,4,Female,24/02/2024,26/04/1963,309003,4,Colombia,SCOR,19227.03,Anual,13.6
6138,Vitalicio,,Female,30/01/2020,03/11/1972,812762,10,Colombia,Hannover Re,46734.59,Trimestral,8
6139,Vitalicio,,Female,10/12/2021,13/05/1950,323978,5,Mexico,Lloyds,6834.37,Mensual,24.9
6140,Vitalicio,,Male,08/03/2024,31/01/1956,834659,10,Uruguay,Lloyds,11016.06,Anual,21.9
6141,Vitalicio,,Female,02/02/2021,02/10/1958,743533,5,Chile,Partner Re,30005.45,Trimestral,20.5
6142,Vitalicio,,Female,31/07/2020,25/03/1974,660205,4,Peru,Swiss Re,48464.13,Mensual,6.7
6143,Vitalicio,,Male,16/06/2024,26/08/1986,934677,8,Uruguay,Munich Re,21524,Anual,19.1
6144,Temporal,4,Male,31/03/2022,03/09/1982,920242,3,Uruguay,Munich Re,27700,Semestral,14.4
6145,Vitalicio,,Male,07/01/2021,30/11/1967,826564,10,Colombia,Berkshire Re,15585.03,Anual,11.2
6146,Vitalicio,,Female,16/05/2024,05/10/1980,620124,4,Mexico,Swiss Re,10443.72,Semestral,7.8
6147,Vitalicio,,Male,11/11/2023,12/07/1964,711608,4,Uruguay,Partner Re,37993.48,Trimestral,16.6
6148,Vitalicio,,Male,01/10/2020,10/02/1981,254225,8,Ecuador,Lloyds,46642.16,Mensual,12.3
6149,Vitalicio,,Male,27/11/2020,01/05/1986,596493,2,Colombia,Swiss Re,37071.37,Anual,20
6150,Temporal,4,Female,14/10/2020,03/08/1970,578708,5,Chile,SCOR,46860.29,Anual,22.7
6151,Temporal,5,Female,10/12/2021,24/06/1963,553276,10,Mexico,Everest Re,13716.14,Semestral,13.8
6152,Vitalicio,,Female,19/03/2023,18/01/1984,525392,1,Uruguay,Lloyds,1879.41,Semestral,8.7
6153,Temporal,5,Female,16/11/2024,17/11/1990,863611,6,Mexico,Everest Re,37211.47,Anual,20.1
6154,Vitalicio,,Male,23/01/2021,06/10/1970,783688,1,Peru,Berkshire Re,26571.44,Trimestral,8.4
6155,Vitalicio,,Female,14/02/2024,18/03/1958,678237,1,Chile,Swiss Re,45270.06,Semestral,13.2
6156,Vitalicio,,Female,18/09/2022,03/08/1982,535935,8,Peru,Everest Re,43889.96,Anual,22.9
6157,Temporal,5,Male,07/08/2021,09/04/1971,317048,10,Chile,Berkshire Re,45811.5,Anual,21.4
6158,Vitalicio,,Female,18/05/2022,02/03/1985,542433,2,Colombia,Swiss Re,1551.93,Trimestral,10.6
6159,Temporal,5,Female,31/01/2023,19/04/1990,476691,8,Brasil,Swiss Re,33138.01,Trimestral,6.5
6160,Vitalicio,,Female,09/09/2022,21/12/1953,815915,7,Brasil,Swiss Re,18044.64,Mensual,6.1
6161,Temporal,5,Male,22/07/2023,07/11/1978,993331,8,Argentina,Partner Re,24202.01,Trimestral,20.1
6162,Vitalicio,,Female,28/06/2021,11/02/1960,656490,7,Uruguay,Everest Re,34326.33,Semestral,13.6
6163,Temporal,5,Male,24/05/2022,13/08/1982,297399,2,Brasil,Hannover Re,47709.22,Anual,22
6164,Vitalicio,,Male,26/06/2024,29/06/1951,314153,9,Colombia,Berkshire Re,7332.3,Trimestral,22
6165,Temporal,1,Male,01/06/2022,23/10/1990,161787,2,Brasil,Lloyds,42198.23,Anual,15.4
6166,Vitalicio,,Male,28/04/2020,18/10/1986,264395,7,Argentina,Berkshire Re,16096.44,Semestral,16.4
6167,Vitalicio,,Female,07/04/2020,26/11/1984,931608,5,Colombia,SCOR,45342.84,Anual,7.9
6168,Vitalicio,,Female,23/09/2023,12/06/1989,595931,10,Uruguay,Berkshire Re,35346.34,Mensual,13.4
6169,Temporal,4,Female,23/10/2022,16/06/1969,609226,3,Brasil,Swiss Re,29812.97,Anual,7.8
6170,Vitalicio,,Female,11/08/2021,30/10/1980,185306,3,Mexico,Lloyds,45448.96,Trimestral,22.5
6171,Vitalicio,,Female,22/11/2022,16/04/1978,32747,4,Brasil,Lloyds,30147.47,Mensual,18.3
6172,Temporal,3,Female,01/08/2020,22/05/1970,608899,6,Brasil,Swiss Re,48983.92,Anual,15.5
6173,Temporal,1,Male,25/10/2024,17/10/1985,572917,1,Brasil,Everest Re,7810.11,Anual,19.8
6174,Vitalicio,,Male,21/07/2020,10/01/1983,986289,10,Argentina,Partner Re,42323.24,Mensual,15.6
6175,Temporal,1,Male,27/02/2023,13/01/1988,729090,10,Uruguay,Berkshire Re,35671.58,Trimestral,6.6
6176,Vitalicio,,Male,14/12/2024,29/03/1950,163738,7,Colombia,Everest Re,29476.5,Semestral,5
6177,Temporal,3,Male,26/10/2021,17/01/1985,322190,10,Mexico,Hannover Re,27554.49,Mensual,15.5
6178,Vitalicio,,Male,10/04/2023,14/06/1964,136301,1,Brasil,SCOR,31844.78,Semestral,24.9
6179,Temporal,1,Male,21/07/2024,09/08/1984,490547,1,Brasil,Lloyds,8054.67,Trimestral,18.2
6180,Vitalicio,,Male,22/06/2024,30/04/1980,122356,10,Brasil,Everest Re,12448.55,Trimestral,19.5
6181,Temporal,2,Male,05/01/2021,24/02/1970,175411,5,Chile,Lloyds,27755.79,Trimestral,12.5
6182,Vitalicio,,Male,28/07/2021,09/04/1975,750832,5,Brasil,Hannover Re,8505.92,Anual,20.2
6183,Vitalicio,,Female,26/09/2024,22/12/1972,221866,8,Chile,Swiss Re,40132.73,Mensual,11
6184,Temporal,5,Male,20/05/2020,22/02/1968,605877,9,Mexico,Everest Re,47449.72,Semestral,23.8
6185,Vitalicio,,Female,09/05/2023,29/11/1952,910768,9,Chile,Munich Re,43681.2,Mensual,9.4
6186,Vitalicio,,Male,20/02/2020,29/07/1988,493011,2,Peru,Berkshire Re,43387.23,Anual,14.1
6187,Vitalicio,,Male,18/01/2021,19/06/1969,376941,5,Ecuador,Munich Re,17465.09,Anual,18.2
6188,Temporal,1,Female,01/09/2020,10/04/1980,623639,3,Ecuador,Berkshire Re,2018.09,Anual,8.7
6189,Vitalicio,,Female,06/01/2022,27/03/1971,386086,10,Uruguay,Lloyds,4939.93,Anual,10.9
6190,Vitalicio,,Male,04/12/2023,03/02/1961,575178,10,Chile,Swiss Re,42019.46,Trimestral,10
6191,Vitalicio,,Female,07/11/2023,13/06/1986,614739,3,Uruguay,Munich Re,26499.8,Trimestral,5.6
6192,Vitalicio,,Male,03/05/2023,28/07/1989,870996,4,Argentina,SCOR,11989.18,Semestral,22.2
6193,Vitalicio,,Female,28/09/2022,08/05/1952,819972,3,Chile,Hannover Re,30163.8,Trimestral,7.1
6194,Temporal,2,Male,20/10/2024,13/12/1972,276121,6,Mexico,Munich Re,48328.77,Anual,11.8
6195,Temporal,5,Female,15/05/2024,17/04/1973,224114,9,Brasil,Munich Re,36740.74,Anual,24.6
6196,Temporal,5,Male,24/09/2023,25/07/1988,686205,1,Brasil,Hannover Re,39246.69,Semestral,22.2
6197,Vitalicio,,Female,18/01/2022,13/10/1973,307712,9,Argentina,SCOR,46880.86,Anual,16.2
6198,Vitalicio,,Male,24/04/2024,01/12/1953,956950,9,Chile,Munich Re,21578.26,Semestral,9.1
6199,Vitalicio,,Male,18/01/2023,13/02/1971,905818,4,Argentina,Berkshire Re,28686.44,Mensual,6.9
6200,Temporal,2,Male,10/10/2020,27/10/1961,306705,6,Peru,Swiss Re,10058.36,Trimestral,14.6
6201,Temporal,5,Male,06/02/2022,16/08/1964,929516,4,Uruguay,Partner Re,40763.4,Anual,16.9
6202,Temporal,5,Female,18/11/2023,09/05/1979,700925,5,Brasil,Everest Re,20121.49,Mensual,22.3
6203,Temporal,3,Female,29/08/2024,30/08/1965,47439,8,Uruguay,SCOR,34699.74,Semestral,24.4
6204,Vitalicio,,Female,23/02/2020,17/06/1968,897503,3,Chile,SCOR,23492.79,Mensual,24.4
6205,Vitalicio,,Female,13/04/2020,05/06/1970,85063,8,Colombia,Hannover Re,39325.78,Mensual,9.6
6206,Temporal,2,Female,04/12/2020,17/07/1989,161491,3,Argentina,Lloyds,699.28,Semestral,15.3
6207,Vitalicio,,Male,08/05/2022,07/10/1966,246958,5,Argentina,Berkshire Re,37653.82,Anual,8.5
6208,Vitalicio,,Female,09/12/2023,30/10/1968,466499,5,Peru,Munich Re,42241.63,Anual,20.9
6209,Temporal,4,Female,25/05/2020,17/10/1981,868460,7,Uruguay,Hannover Re,15710.91,Anual,13.1
6210,Temporal,5,Male,14/10/2023,18/02/1971,890062,2,Chile,Partner Re,10951.64,Semestral,15
6211,Temporal,4,Female,17/06/2020,26/02/1952,930947,4,Brasil,Lloyds,14103.5,Trimestral,14.4
6212,Temporal,1,Female,10/12/2021,05/12/1965,221135,8,Uruguay,Berkshire Re,10495.54,Semestral,13.1
6213,Vitalicio,,Male,08/09/2022,13/05/1978,759708,9,Chile,Everest Re,32071.84,Mensual,18
6214,Vitalicio,,Female,09/07/2023,09/01/1952,666852,7,Uruguay,SCOR,27418.29,Mensual,12.3
6215,Temporal,1,Female,04/11/2024,11/07/1950,578416,1,Brasil,Everest Re,13656.31,Mensual,16.5
6216,Vitalicio,,Male,07/07/2023,24/12/1966,902849,1,Uruguay,Munich Re,42838.74,Anual,12.6
6217,Temporal,3,Male,07/01/2020,02/03/1982,890768,8,Mexico,Everest Re,11121.96,Trimestral,18.4
6218,Vitalicio,,Female,05/04/2020,12/04/1954,293989,7,Chile,SCOR,6970.6,Trimestral,6.8
6219,Vitalicio,,Male,12/04/2022,24/04/1961,623570,7,Chile,Berkshire Re,31799.82,Trimestral,18.7
6220,Vitalicio,,Male,22/11/2021,04/01/1975,147446,8,Argentina,Partner Re,19245.63,Semestral,7.3
6221,Vitalicio,,Male,12/06/2023,19/10/1960,407075,7,Mexico,Everest Re,41727.79,Mensual,11.8
6222,Vitalicio,,Female,01/05/2020,18/02/1960,16308,4,Ecuador,Swiss Re,20778.42,Mensual,8.6
6223,Vitalicio,,Male,20/03/2024,23/03/1984,21020,7,Peru,SCOR,2854.45,Anual,9.3
6224,Vitalicio,,Male,17/11/2021,18/02/1956,178500,7,Argentina,Munich Re,31572.26,Semestral,15.4
6225,Temporal,4,Male,17/12/2020,11/06/1985,216023,7,Uruguay,Munich Re,32021.42,Anual,17.3
6226,Temporal,2,Female,08/12/2023,04/09/1970,953036,8,Brasil,Swiss Re,10838.46,Mensual,7.2
6227,Vitalicio,,Male,11/05/2023,22/09/1953,390101,1,Argentina,Swiss Re,10496.26,Semestral,11.5
6228,Vitalicio,,Female,08/06/2020,17/09/1982,571821,9,Chile,Partner Re,39477.66,Semestral,5.7
6229,Vitalicio,,Male,04/08/2024,27/09/1976,145622,10,Mexico,Partner Re,2406.98,Trimestral,16.9
6230,Temporal,2,Male,07/05/2023,21/12/1958,431543,10,Mexico,Lloyds,14778.19,Anual,8
6231,Temporal,4,Female,29/05/2021,18/01/1964,690216,10,Ecuador,Everest Re,21070.77,Trimestral,11.5
6232,Vitalicio,,Male,04/09/2024,13/07/1953,853055,2,Ecuador,Hannover Re,17940.41,Anual,13.5
6233,Vitalicio,,Female,30/10/2021,02/05/1966,459509,6,Uruguay,Berkshire Re,44222.48,Trimestral,8.9
6234,Vitalicio,,Female,06/11/2021,04/01/1973,469769,9,Brasil,Partner Re,26928.81,Anual,19.9
6235,Temporal,2,Male,14/09/2020,14/03/1953,828831,4,Peru,Berkshire Re,24803.58,Trimestral,18.6
6236,Vitalicio,,Male,17/03/2023,01/09/1954,793777,1,Uruguay,Partner Re,15095.81,Semestral,20
6237,Temporal,4,Male,28/09/2021,11/11/1968,737533,4,Argentina,Hannover Re,45782.83,Mensual,22.3
6238,Vitalicio,,Female,20/02/2021,16/02/1972,925679,5,Brasil,Berkshire Re,17155.66,Trimestral,15.5
6239,Vitalicio,,Female,23/05/2020,29/08/1983,821949,7,Brasil,Partner Re,45568.31,Mensual,9.6
6240,Temporal,4,Female,22/03/2021,08/03/1978,76544,3,Mexico,Lloyds,36920.54,Semestral,6.1
6241,Temporal,5,Female,29/08/2020,04/02/1958,198539,6,Uruguay,Everest Re,27565.8,Anual,22.5
6242,Vitalicio,,Female,19/12/2020,21/02/1988,569515,2,Mexico,Swiss Re,35708.83,Semestral,13.9
6243,Temporal,1,Male,05/04/2021,31/07/1971,311631,10,Argentina,Munich Re,10331.03,Trimestral,17.5
6244,Temporal,5,Female,27/09/2021,13/09/1984,316462,1,Chile,Partner Re,17986.17,Anual,19
6245,Temporal,5,Male,01/11/2021,16/11/1958,447063,2,Peru,Munich Re,41126.91,Trimestral,10.2
6246,Vitalicio,,Female,28/09/2022,27/01/1958,417286,2,Uruguay,Swiss Re,21179.55,Semestral,15.7
6247,Vitalicio,,Female,28/10/2022,09/07/1964,292928,5,Peru,Hannover Re,25375.28,Mensual,6.5
6248,Temporal,4,Male,18/04/2022,10/11/1978,559102,5,Colombia,Everest Re,42635.71,Mensual,17.3
6249,Temporal,2,Female,21/09/2020,29/06/1975,548834,10,Colombia,Everest Re,26455.95,Trimestral,23.3
6250,Temporal,3,Male,24/03/2023,01/02/1955,982699,3,Uruguay,Berkshire Re,37597.99,Mensual,14.8
6251,Temporal,4,Male,19/09/2022,26/04/1977,541190,8,Uruguay,Hannover Re,30312.94,Mensual,19
6252,Vitalicio,,Male,12/12/2022,13/10/1985,523019,1,Ecuador,Swiss Re,11112.37,Trimestral,15.7
6253,Temporal,5,Male,27/11/2022,26/08/1962,341218,5,Argentina,Partner Re,49932.51,Trimestral,11.2
6254,Vitalicio,,Male,01/04/2021,22/06/1970,146734,7,Peru,Everest Re,44164.68,Anual,8.3
6255,Temporal,2,Male,27/11/2024,17/09/1970,772496,6,Mexico,Partner Re,29280.48,Anual,15.9
6256,Vitalicio,,Male,21/05/2024,09/07/1952,779508,9,Ecuador,Swiss Re,42481.48,Trimestral,9.7
6257,Temporal,1,Male,21/02/2020,26/10/1974,683016,4,Mexico,Partner Re,33345.29,Anual,18.6
6258,Temporal,3,Male,25/06/2021,06/03/1973,641084,2,Colombia,Swiss Re,42110.84,Semestral,18.4
6259,Temporal,3,Male,20/07/2022,19/07/1956,86103,6,Colombia,Berkshire Re,16780.47,Semestral,15.6
6260,Vitalicio,,Female,15/09/2024,13/03/1978,392100,2,Argentina,Lloyds,25290.31,Semestral,20.7
6261,Vitalicio,,Female,07/02/2024,08/07/1977,148005,4,Brasil,Lloyds,33074.22,Mensual,6.2
6262,Temporal,3,Male,30/11/2022,29/12/1965,992514,5,Uruguay,SCOR,25575.33,Anual,11.5
6263,Vitalicio,,Male,18/02/2023,03/04/1951,757942,2,Brasil,Lloyds,9924.62,Trimestral,12.8
6264,Temporal,4,Male,17/10/2023,10/04/1963,326409,10,Colombia,Swiss Re,33791.34,Trimestral,13.9
6265,Vitalicio,,Female,09/05/2021,02/03/1973,343747,3,Chile,Partner Re,36263.81,Trimestral,21.7
6266,Temporal,2,Male,11/08/2024,19/05/1961,237477,8,Ecuador,Everest Re,9363.11,Mensual,24.7
6267,Temporal,5,Male,11/07/2020,01/03/1955,662821,6,Uruguay,Berkshire Re,23531.22,Anual,7.2
6268,Temporal,4,Male,28/12/2020,13/09/1962,931632,9,Ecuador,Hannover Re,8755.42,Semestral,14.2
6269,Vitalicio,,Female,26/04/2021,04/09/1951,259917,8,Argentina,Partner Re,48506,Mensual,22.3
6270,Temporal,1,Female,31/12/2021,14/05/1983,515058,3,Colombia,Berkshire Re,16362.95,Anual,5
6271,Temporal,5,Male,02/01/2023,25/08/1972,942287,9,Peru,Partner Re,40778.35,Semestral,8.2
6272,Temporal,5,Female,10/04/2024,26/10/1969,649542,1,Uruguay,Hannover Re,19894.11,Semestral,15.5
6273,Temporal,2,Male,15/12/2021,20/04/1950,184867,5,Chile,SCOR,17845.12,Trimestral,10.3
6274,Vitalicio,,Male,10/07/2024,19/04/1970,73960,5,Uruguay,Partner Re,25684.53,Semestral,15.5
6275,Temporal,5,Female,11/08/2024,09/02/1954,338393,6,Brasil,SCOR,28370.61,Trimestral,5.9
6276,Temporal,3,Male,05/07/2022,03/07/1961,34450,1,Brasil,SCOR,23224.11,Trimestral,10.5
6277,Vitalicio,,Female,18/09/2024,15/04/1960,265351,4,Uruguay,Lloyds,21325.3,Mensual,8.7
6278,Vitalicio,,Female,22/07/2022,11/10/1983,540479,5,Brasil,Partner Re,35733.07,Anual,18.8
6279,Vitalicio,,Male,17/12/2023,21/08/1978,281010,9,Argentina,Everest Re,41812.12,Semestral,8
6280,Temporal,2,Male,13/05/2020,08/12/1986,778152,4,Brasil,Munich Re,41539.44,Semestral,18.3
6281,Temporal,4,Female,29/01/2023,21/04/1984,841513,10,Brasil,Berkshire Re,3333.99,Mensual,5.4
6282,Vitalicio,,Male,15/06/2020,16/01/1975,43472,8,Mexico,Lloyds,47037.31,Semestral,12.6
6283,Temporal,5,Female,19/07/2020,15/10/1978,614476,4,Argentina,Everest Re,16588.11,Mensual,18.6
6284,Vitalicio,,Female,06/07/2024,30/09/1984,591495,10,Brasil,Lloyds,26520.51,Mensual,11.7
6285,Temporal,5,Male,05/10/2022,22/03/1982,597854,6,Peru,Everest Re,37299.66,Semestral,8.4
6286,Temporal,4,Female,05/03/2024,26/07/1955,800212,10,Brasil,Berkshire Re,14383.98,Mensual,18.1
6287,Temporal,4,Female,31/01/2021,02/11/1974,115338,9,Mexico,Berkshire Re,39031.55,Mensual,15.9
6288,Temporal,5,Female,30/10/2024,07/07/1950,715157,9,Uruguay,Munich Re,19689.67,Trimestral,10.4
6289,Vitalicio,,Male,30/05/2022,04/01/1950,728970,9,Mexico,Munich Re,25796.32,Semestral,6.3
6290,Temporal,4,Female,06/04/2023,18/04/1957,756031,1,Mexico,Everest Re,24792.47,Trimestral,18.2
6291,Vitalicio,,Female,12/12/2022,13/05/1982,853521,7,Ecuador,Berkshire Re,44760.5,Anual,23.7
6292,Temporal,4,Female,27/06/2023,03/04/1959,234365,2,Uruguay,Munich Re,2664.03,Anual,21.6
6293,Temporal,5,Female,12/07/2021,16/06/1987,13369,8,Chile,Hannover Re,29137.45,Trimestral,15.8
